id,x_px,y_px,type,label,r_kpc,size
607,8737.272,2994.088,star,,25.708,1.0
608,12309.881,7104.114,star,,31.752,1.0
609,8790.086,11436.148,star,,25.836,1.0
610,12242.306,4423.188,star,,38.313,1.0
611,6197.972,2022.463,star,,33.767,1.0
612,3865.616,11748.78,star,,37.182,1.0
613,10091.995,3759.957,star,,25.784,1.0
614,11919.906,8916.507,star,,30.813,1.0
615,7636.576,12281.62,star,,31.629,1.0
616,11281.665,12467.282,star,,47.204,1.0
617,5251.605,11993.874,star,,32.469,1.0
618,1126.663,6223.769,star,,42.539,1.0
619,3766.411,8910.116,star,,19.261,1.0
620,5610.862,3665.84,star,,19.808,1.0
621,716.272,5507.293,star,,48.050,1.0
622,7867.197,10811.777,star,,17.339,1.0
623,5525.024,3045.195,star,,25.852,1.0
624,4410.848,4786.117,star,,17.960,1.0
625,13702.345,6769.776,star,,45.818,1.0
626,10196.13,11985.647,star,,37.033,1.0
627,11656.839,5932.829,star,,27.031,1.0
628,6367.779,2513.426,star,,28.628,1.0
629,13718.507,7083.216,star,,45.839,1.0
630,10951.167,8281.725,star,,19.638,1.0
631,8713.299,3706.114,star,,18.990,1.0
632,5114.368,10715.212,star,,21.631,1.0
633,11040.641,2977.125,star,,37.914,1.0
634,8300.213,10747.047,star,,17.733,1.0
635,2732.236,4263.686,star,,34.532,1.0
636,4680.642,9848.742,star,,17.353,1.0
637,5727.554,2840.484,star,,27.063,1.0
638,9234.14,10602.569,star,,20.216,1.0
639,6264.402,3432.347,star,,19.859,1.0
640,4489.841,9579.677,star,,16.904,1.0
641,11083.987,8856.131,star,,22.807,1.0
642,12031.504,8368.215,star,,30.310,1.0
643,5294.695,11210.278,star,,25.134,1.0
644,11334.709,11674.902,star,,41.492,1.0
645,7736.056,12191.8,star,,30.827,1.0
646,10424.436,10020.511,star,,23.406,1.0
647,4555.374,4671.903,star,,17.660,1.0
648,9578.389,11735.754,star,,31.792,1.0
649,3212.487,5382.586,star,,24.894,1.0
650,6381.845,3660.102,star,,17.368,1.0
651,10993.22,6847.986,star,,18.753,1.0
652,1565.825,9330.934,star,,41.162,1.0
653,3240.266,5776.817,star,,23.128,1.0
654,11613.021,10023.938,star,,32.964,1.0
655,8627.822,13132.162,star,,41.619,1.0
656,11318.27,8103.754,star,,22.764,1.0
657,5403.769,2833.559,star,,28.270,1.0
658,9498.631,3053.841,star,,28.298,1.0
659,2796.74,7533.418,star,,25.145,1.0
660,11363.212,6503.167,star,,22.884,1.0
661,11301.743,10861.072,star,,35.546,1.0
662,13674.436,8301.262,star,,46.287,1.0
663,8625.721,3412.562,star,,21.395,1.0
664,2786.562,10490.131,star,,35.906,1.0
665,4342.617,4664.841,star,,19.273,1.0
666,3723.793,5644.551,star,,19.158,1.0
667,10201.827,5060.942,star,,17.639,1.0
668,11068.965,3300.859,star,,35.750,1.0
669,3441.989,5039.27,star,,24.415,1.0
670,9309.759,4428.944,star,,15.683,1.0
671,7823.468,11181.206,star,,20.912,1.0
672,4339.66,3243.915,star,,29.890,1.0
673,11577.934,6055.659,star,,25.942,1.0
674,13307.291,9997.834,star,,47.758,1.0
675,13461.103,5827.604,star,,44.781,1.0
676,6830.821,11301.051,star,,21.834,1.0
677,5870.423,11445.956,star,,25.195,1.0
678,3365.872,5196.004,star,,24.326,1.0
679,10705.006,3038.547,star,,35.245,1.0
680,11607.447,3434.748,star,,38.768,1.0
681,10742.345,3301.633,star,,33.507,1.0
682,4243.295,9557.939,star,,18.667,1.0
683,10915.905,9319.552,star,,23.354,1.0
684,8098.049,3233.877,star,,21.622,1.0
685,10998.038,9870.881,star,,27.001,1.0
686,13447.219,7369.047,star,,43.131,1.0
687,5815.909,12477.721,star,,35.254,1.0
688,6859.984,2320.846,star,,29.922,1.0
689,8358.993,2404.826,star,,30.286,1.0
690,9168.435,10485.261,star,,18.872,1.0
691,3995.019,2581.881,star,,37.283,1.0
692,9871.198,2212.06,star,,37.484,1.0
693,3677.952,4673.18,star,,24.418,1.0
694,11704.93,10199.723,star,,34.693,1.0
695,11324.776,6180.33,star,,23.178,1.0
696,10849.343,11756.06,star,,38.941,1.0
697,11359.5,11514.531,star,,40.496,1.0
698,2248.434,5617.535,star,,33.029,1.0
699,787.136,5520.222,star,,47.332,1.0
700,9029.079,4427.398,star,,14.088,1.0
701,2817.804,9055.294,star,,28.504,1.0
702,2190.995,2688.943,star,,48.483,1.0
703,3867.79,10148.396,star,,25.330,1.0
704,9404.426,2317.717,star,,34.479,1.0
705,9852.206,12133.597,star,,36.589,1.0
706,6660.843,3255.536,star,,20.834,1.0
707,11044.572,4846.019,star,,25.841,1.0
708,9987.009,3981.552,star,,23.413,1.0
709,4543.572,10033.644,star,,19.654,1.0
710,5696.555,11995.12,star,,30.955,1.0
711,9220.422,9935.428,star,,14.575,1.0
712,11307.523,7870.742,star,,22.233,1.0
713,6287.316,1435.578,star,,39.388,1.0
714,2667.616,8395.839,star,,27.824,1.0
715,5908.816,3828.023,star,,17.160,1.0
716,634.622,7322.103,star,,46.662,1.0
717,6393.347,11058.231,star,,20.089,1.0
718,3334.353,3703.678,star,,33.197,1.0
719,5930.56,3904.108,star,,16.372,1.0
720,8074.852,13276.429,star,,42.007,1.0
721,9649.226,10978.024,star,,25.596,1.0
722,6243.352,3603.264,star,,18.258,1.0
723,1815.028,7143.62,star,,34.855,1.0
724,8326.018,1029.157,star,,43.692,1.0
725,2144.874,5321.783,star,,34.979,1.0
726,3767.847,5777.409,star,,18.208,1.0
727,3075.958,6474.34,star,,22.903,1.0
728,6567.121,11508.254,star,,24.213,1.0
729,6393.21,11491.139,star,,24.340,1.0
730,1637.694,5086.557,star,,40.555,1.0
731,7829.439,863.343,star,,44.660,1.0
732,4317.423,2368.096,star,,37.331,1.0
733,10635.022,2664.969,star,,37.746,1.0
734,6396.164,13848.615,star,,47.634,1.0
735,2165.461,4885.918,star,,36.468,1.0
736,11486.317,10468.266,star,,34.470,1.0
737,8073.553,11008.42,star,,19.678,1.0
738,4811.455,4506.933,star,,17.058,1.0
739,2652.329,4874.958,star,,32.138,1.0
740,10147.44,1241.768,star,,47.376,1.0
741,11220.722,8475.27,star,,22.776,1.0
742,11526.579,5851.049,star,,26.022,1.0
743,3287.389,7381.615,star,,20.160,1.0
744,1652.338,7944.092,star,,36.948,1.0
745,4802.932,9835.308,star,,16.433,1.0
746,7394.77,11382.428,star,,22.502,1.0
747,9078.732,3509.717,star,,22.309,1.0
748,9601.199,10387.437,star,,20.475,1.0
749,8479.437,10458.793,star,,15.596,1.0
750,11094.806,11166.147,star,,36.153,1.0
751,8961.868,10465.95,star,,17.685,1.0
752,8399.54,11969.729,star,,29.784,1.0
753,11132.449,11332.68,star,,37.612,1.0
754,4547.88,2968.51,star,,31.007,1.0
755,7008.809,1113.14,star,,41.904,1.0
756,2178.466,8798.851,star,,33.637,1.0
757,10212.031,9000.811,star,,15.666,1.0
758,7855.443,11170.547,star,,20.856,1.0
759,11341.092,6729.0,star,,22.340,1.0
760,12239.729,6985.071,star,,31.091,1.0
761,9195.366,10751.61,star,,21.312,1.0
762,10275.662,5137.837,star,,17.799,1.0
763,2241.173,9786.904,star,,36.827,1.0
764,12860.577,4376.297,star,,43.997,1.0
765,10843.007,4378.38,star,,26.868,1.0
766,3715.265,5972.359,star,,17.996,1.0
767,12851.224,10193.217,star,,44.526,1.0
768,13386.204,9117.175,star,,45.360,1.0
769,3153.254,5856.884,star,,23.682,1.0
770,9586.353,1353.354,star,,44.068,1.0
771,4534.803,3921.586,star,,23.324,1.0
772,3480.133,10200.894,star,,28.642,1.0
773,6432.096,10815.442,star,,17.643,1.0
774,10743.049,9996.747,star,,25.706,1.0
775,9497.158,835.191,star,,48.595,1.0
776,12003.634,8190.045,star,,29.654,1.0
777,3335.061,3364.087,star,,35.528,1.0
778,9430.197,4278.697,star,,17.608,1.0
779,3927.089,8905.669,star,,17.804,1.0
780,3874.356,5217.893,star,,19.782,1.0
781,1993.186,6565.01,star,,33.475,1.0
782,3813.798,9112.068,star,,19.776,1.0
783,8452.905,2925.598,star,,25.485,1.0
784,4810.842,4559.028,star,,16.687,1.0
785,8773.988,11641.231,star,,27.709,1.0
786,10089.798,9877.173,star,,19.959,1.0
787,3970.91,4604.029,star,,22.505,1.0
788,5731.254,1600.295,star,,38.931,1.0
789,5546.958,12295.46,star,,34.274,1.0
790,10969.005,4489.178,star,,27.206,1.0
791,9882.865,12274.303,star,,37.976,1.0
792,4615.067,4969.324,star,,15.217,1.0
793,6336.539,3283.489,star,,21.140,1.0
794,8053.931,13108.81,star,,40.318,1.0
795,5813.402,10592.16,star,,17.368,1.0
796,11426.202,3637.555,star,,36.073,1.0
797,5732.421,2738.6,star,,28.013,1.0
798,9089.989,3998.752,star,,18.060,1.0
799,9161.662,10520.675,star,,19.142,1.0
800,6253.467,12177.179,star,,31.341,1.0
801,5391.47,10293.124,star,,16.587,1.0
802,8950.754,12949.538,star,,40.697,1.0
803,9187.26,11348.522,star,,26.579,1.0
804,6268.511,11242.233,star,,22.167,1.0
805,7043.718,11220.255,star,,20.880,1.0
806,4461.146,3558.976,star,,26.633,1.0
807,3234.083,12706.435,star,,48.639,1.0
808,5297.84,1641.064,star,,39.802,1.0
809,12927.206,9898.121,star,,43.890,1.0
810,9558.387,10838.93,star,,23.934,1.0
811,851.575,5167.85,star,,47.704,1.0
812,4460.357,2421.108,star,,36.151,1.0
813,1277.036,8353.351,star,,41.305,1.0
814,9808.917,11294.194,star,,29.119,1.0
815,5668.341,1945.947,star,,35.771,1.0
816,6788.66,11985.824,star,,28.691,1.0
817,5520.489,772.549,star,,47.472,1.0
818,10968.154,6151.845,star,,19.808,1.0
819,10994.121,9856.68,star,,26.887,1.0
820,6766.123,11930.163,star,,28.158,1.0
821,3123.487,7675.843,star,,22.025,1.0
822,11297.702,8041.422,star,,22.440,1.0
823,9685.868,2293.267,star,,35.905,1.0
824,3341.317,4881.873,star,,26.082,1.0
825,4959.309,10322.573,star,,19.213,1.0
826,13314.994,6395.164,star,,42.343,1.0
827,1283.649,8668.614,star,,41.909,1.0
828,4228.101,1919.339,star,,41.660,1.0
829,3022.746,5161.015,star,,27.544,1.0
830,5218.883,3454.638,star,,23.434,1.0
831,2903.994,6466.99,star,,24.609,1.0
832,11001.673,6395.939,star,,19.539,1.0
833,5141.494,1712.357,star,,39.662,1.0
834,12255.751,8803.318,star,,33.633,1.0
835,3366.292,5316.798,star,,23.774,1.0
836,2873.986,4789.242,star,,30.589,1.0
837,9754.496,4353.76,star,,19.079,1.0
838,10148.323,3844.315,star,,25.506,1.0
839,11892.56,10410.687,star,,37.428,1.0
840,12231.773,9363.646,star,,35.356,1.0
841,5440.146,3798.42,star,,19.361,1.0
842,3338.968,7595.626,star,,19.794,1.0
843,11284.78,5413.484,star,,25.312,1.0
844,3239.601,7649.664,star,,20.837,1.0
845,10902.364,3252.074,star,,34.952,1.0
846,6251.286,12260.057,star,,32.159,1.0
847,7256.365,10990.595,star,,18.548,1.0
848,5362.687,2800.797,star,,28.730,1.0
849,4242.996,9390.246,star,,17.657,1.0
850,2947.256,8947.989,star,,26.898,1.0
851,11139.735,10680.083,star,,33.133,1.0
852,3597.876,4188.62,star,,28.024,1.0
853,4156.234,3850.092,star,,26.336,1.0
854,8812.932,11866.867,star,,29.969,1.0
855,2097.664,7409.827,star,,32.059,1.0
856,8068.265,3342.265,star,,20.499,1.0
857,8174.728,12769.347,star,,37.150,1.0
858,1592.234,4085.316,star,,45.212,1.0
859,10980.505,11758.215,star,,39.786,1.0
860,8323.894,3361.487,star,,20.939,1.0
861,2693.55,8746.729,star,,28.575,1.0
862,12174.398,2628.16,star,,48.372,1.0
863,12095.94,7303.036,star,,29.607,1.0
864,3138.23,7420.966,star,,21.668,1.0
865,9345.699,12039.533,star,,33.521,1.0
866,12154.629,8354.672,star,,31.478,1.0
867,8131.964,13353.291,star,,42.850,1.0
868,2014.544,9271.073,star,,36.758,1.0
869,9371.552,10386.883,star,,19.134,1.0
870,3512.178,6176.831,star,,19.313,1.0
871,3259.233,2385.526,star,,43.290,1.0
872,3339.978,8333.302,star,,21.172,1.0
873,3159.685,6518.627,star,,21.989,1.0
874,6042.058,1216.714,star,,41.981,1.0
875,8357.632,3272.599,star,,21.887,1.0
876,4578.883,12006.099,star,,35.493,1.0
877,2333.035,7565.82,star,,29.793,1.0
878,1831.235,10075.088,star,,41.796,1.0
879,9991.005,4118.96,star,,22.406,1.0
880,4915.062,11043.4,star,,25.471,1.0
881,13800.755,7379.873,star,,46.667,1.0
882,6483.654,12440.374,star,,33.558,1.0
883,5264.428,11564.787,star,,28.476,1.0
884,7936.627,2307.203,star,,30.451,1.0
885,11316.19,7782.17,star,,22.188,1.0
886,13175.021,9115.359,star,,43.339,1.0
887,10271.243,9147.209,star,,16.937,1.0
888,10563.722,9802.639,star,,23.098,1.0
889,9693.207,10250.685,star,,19.976,1.0
890,13056.276,6117.844,star,,40.230,1.0
891,4564.107,2941.886,star,,31.147,1.0
892,9776.089,3627.591,star,,24.905,1.0
893,10906.338,5573.503,star,,21.203,1.0
894,3933.511,8932.154,star,,17.869,1.0
895,11436.92,7271.313,star,,23.013,1.0
896,10539.818,9965.87,star,,23.931,1.0
897,10463.484,10441.838,star,,26.565,1.0
898,13977.016,7870.985,star,,48.725,1.0
899,5596.375,11513.047,star,,26.730,1.0
900,12959.915,6584.29,star,,38.588,1.0
901,9023.02,11302.61,star,,25.477,1.0
902,3981.273,5004.613,star,,20.032,1.0
903,10613.194,2956.804,star,,35.304,1.0
904,11253.218,4129.661,star,,31.634,1.0
905,5248.11,2962.952,star,,27.709,1.0
906,3254.2,1700.884,star,,48.754,1.0
907,7300.387,705.28,star,,45.952,1.0
908,10540.143,11877.185,star,,38.043,1.0
909,4384.557,2224.865,star,,38.231,1.0
910,3101.076,5289.256,star,,26.283,1.0
911,4889.484,4161.057,star,,19.248,1.0
912,5054.06,11066.933,star,,24.975,1.0
913,2036.608,6680.765,star,,32.912,1.0
914,13171.557,7174.28,star,,40.357,1.0
915,12250.729,11717.375,star,,48.328,1.0
916,10621.727,10372.724,star,,27.241,1.0
917,6717.912,3073.4,star,,22.567,1.0
918,5250.776,11956.499,star,,32.126,1.0
919,3730.046,4816.371,star,,23.168,1.0
920,3140.937,10743.714,star,,34.721,1.0
921,9490.261,9910.167,star,,16.049,1.0
922,7254.983,12461.786,star,,33.259,1.0
923,7461.1,3642.72,star,,16.655,1.0
924,12622.338,8808.976,star,,37.157,1.0
925,5942.714,2518.235,star,,29.517,1.0
926,4601.57,9841.765,star,,17.874,1.0
927,7127.141,12232.844,star,,30.977,1.0
928,11202.878,9482.944,star,,26.656,1.0
929,8320.512,1966.121,star,,34.484,1.0
930,8888.623,2172.336,star,,33.970,1.0
931,4235.534,13319.309,star,,48.733,1.0
932,3574.729,10294.706,star,,28.506,1.0
933,10151.818,3951.145,star,,24.729,1.0
934,13282.198,10236.755,star,,48.560,1.0
935,9771.259,2567.869,star,,33.870,1.0
936,5169.249,13645.364,star,,48.280,1.0
937,5016.39,9944.686,star,,15.866,1.0
938,8602.407,13139.081,star,,41.628,1.0
939,3155.988,10961.095,star,,36.056,1.0
940,11992.837,8417.435,star,,30.052,1.0
941,1030.727,6220.153,star,,43.492,1.0
942,4798.343,4281.237,star,,18.872,1.0
943,10463.421,10069.462,star,,24.021,1.0
944,7231.052,11191.506,star,,20.555,1.0
945,4139.874,3877.109,star,,26.247,1.0
946,11153.494,1819.602,star,,47.631,1.0
947,13546.214,5502.042,star,,46.387,1.0
948,2509.703,6133.07,star,,29.137,1.0
949,4513.888,10013.717,star,,19.715,1.0
950,6750.388,2065.66,star,,32.555,1.0
951,12982.537,7287.179,star,,38.470,1.0
952,6295.212,11123.513,star,,20.951,1.0
953,10595.786,2939.343,star,,35.333,1.0
954,13588.559,7497.433,star,,44.587,1.0
955,3297.883,9669.5,star,,27.055,1.0
956,10556.645,9406.204,star,,20.738,1.0
957,9476.927,4453.067,star,,16.524,1.0
958,8480.51,13347.588,star,,43.403,1.0
959,7077.981,11503.262,star,,23.695,1.0
960,8778.432,10761.903,star,,19.542,1.0
961,5647.471,1024.62,star,,44.714,1.0
962,1344.243,6535.795,star,,39.952,1.0
963,3562.682,8309.871,star,,18.969,1.0
964,8158.29,11896.691,star,,28.542,1.0
965,894.871,6207.841,star,,44.853,1.0
966,7806.261,2424.825,star,,29.111,1.0
967,2677.997,9027.864,star,,29.695,1.0
968,12961.84,5928.033,star,,39.689,1.0
969,8206.902,2062.144,star,,33.318,1.0
970,5116.884,11092.113,star,,24.892,1.0
971,12446.539,10977.646,star,,45.219,1.0
972,9221.227,11439.616,star,,27.548,1.0
973,3319.585,1855.748,star,,47.116,1.0
974,12018.884,8158.049,star,,29.741,1.0
975,9175.969,12944.118,star,,41.336,1.0
976,928.363,6627.986,star,,43.992,1.0
977,3259.872,10460.053,star,,31.984,1.0
978,1622.812,8621.936,star,,38.506,1.0
979,6368.211,3221.921,star,,21.674,1.0
980,6035.557,11817.692,star,,28.312,1.0
981,9618.309,12526.613,star,,39.080,1.0
982,5646.915,12430.043,star,,35.257,1.0
983,2609.85,6937.09,star,,26.987,1.0
984,2943.458,8056.318,star,,24.380,1.0
985,9581.74,10927.559,star,,24.806,1.0
986,4502.725,2119.69,star,,38.583,1.0
987,9333.902,10556.903,star,,20.349,1.0
988,3605.933,5094.695,star,,22.719,1.0
989,3568.605,12918.49,star,,48.506,1.0
990,2716.988,8863.424,star,,28.743,1.0
991,4231.984,11788.703,star,,35.416,1.0
992,5675.868,11359.884,star,,25.017,1.0
993,5113.237,3028.575,star,,27.704,1.0
994,13308.638,8821.692,star,,43.802,1.0
995,13158.304,5427.585,star,,42.863,1.0
996,9799.707,4749.977,star,,16.536,1.0
997,3150.432,7914.52,star,,22.088,1.0
998,2776.651,3092.31,star,,41.439,1.0
999,3396.446,8467.927,star,,21.028,1.0
1000,12366.893,6865.636,star,,32.429,1.0
1001,1534.514,9009.246,star,,40.411,1.0
1002,3099.493,12144.934,star,,45.036,1.0
1003,4766.334,13123.488,star,,44.762,1.0
1004,10428.175,2959.526,star,,34.149,1.0
1005,3377.933,5944.835,star,,21.276,1.0
1006,4440.119,9938.13,star,,19.699,1.0
1007,1355.409,4255.793,star,,46.505,1.0
1008,10744.153,2907.285,star,,36.512,1.0
1009,3879.491,8589.629,star,,16.913,1.0
1010,3976.088,5274.006,star,,18.621,1.0
1011,6621.401,11532.332,star,,24.374,1.0
1012,4750.88,3164.554,star,,28.272,1.0
1013,3400.358,8624.569,star,,21.505,1.0
1014,3229.704,4888.463,star,,27.008,1.0
1015,4538.507,11250.487,star,,29.236,1.0
1016,10755.737,5529.607,star,,20.020,1.0
1017,9491.038,1627.484,star,,41.169,1.0
1018,6452.6,775.594,star,,45.697,1.0
1019,6011.388,13812.287,star,,47.858,1.0
1020,9254.297,3099.557,star,,26.764,1.0
1021,9402.405,3869.508,star,,20.800,1.0
1022,12525.775,8063.301,star,,34.567,1.0
1023,3943.848,4760.856,star,,21.756,1.0
1024,7224.327,12209.562,star,,30.736,1.0
1025,7351.502,13850.869,star,,47.162,1.0
1026,3250.208,7363.572,star,,20.525,1.0
1027,13068.505,9528.489,star,,43.722,1.0
1028,4183.911,11589.199,star,,34.030,1.0
1029,8546.767,10643.208,star,,17.559,1.0
1030,4278.069,10178.885,star,,22.545,1.0
1031,13237.305,8498.452,star,,42.360,1.0
1032,12612.935,5571.224,star,,37.227,1.0
1033,11113.63,9521.721,star,,26.078,1.0
1034,13226.786,8524.37,star,,42.312,1.0
1035,3499.54,9275.087,star,,23.315,1.0
1036,2303.494,3293.667,star,,43.711,1.0
1037,11536.375,5200.44,star,,28.484,1.0
1038,11707.067,3423.768,star,,39.597,1.0
1039,9415.462,4245.837,star,,17.783,1.0
1040,1938.961,5009.852,star,,38.043,1.0
1041,7011.489,3026.453,star,,22.786,1.0
1042,8251.321,3168.001,star,,22.617,1.0
1043,10282.74,4807.093,star,,19.814,1.0
1044,9293.584,10052.568,star,,15.952,1.0
1045,7151.047,12259.599,star,,31.240,1.0
1046,3048.911,7144.948,star,,22.517,1.0
1047,13334.982,9735.793,star,,46.969,1.0
1048,1648.344,5028.102,star,,40.667,1.0
1049,11796.415,9067.263,star,,30.198,1.0
1050,12987.16,10049.485,star,,45.085,1.0
1051,10864.254,9469.246,star,,23.672,1.0
1052,2136.286,3746.119,star,,42.365,1.0
1053,11102.986,5996.106,star,,21.559,1.0
1054,1115.742,4337.749,star,,48.298,1.0
1055,9894.197,12235.435,star,,37.685,1.0
1056,9616.141,3665.274,star,,23.684,1.0
1057,1389.937,4834.809,star,,43.785,1.0
1058,7882.631,2912.846,star,,24.382,1.0
1059,8357.994,2394.232,star,,30.386,1.0
1060,6439.231,2355.173,star,,30.068,1.0
1061,12175.684,8077.504,star,,31.136,1.0
1062,4666.837,9835.446,star,,17.371,1.0
1063,7142.496,12090.531,star,,29.552,1.0
1064,9824.406,11025.01,star,,26.957,1.0
1065,10402.884,11838.583,star,,36.939,1.0
1066,4796.867,9675.276,star,,15.317,1.0
1067,9580.747,10970.678,star,,25.165,1.0
1068,4856.803,2091.859,star,,37.258,1.0
1069,9848.821,12067.745,star,,35.994,1.0
1070,6721.109,11169.505,star,,20.646,1.0
1071,5741.536,13244.152,star,,42.862,1.0
1072,4257.957,4762.818,star,,19.277,1.0
1073,831.067,6147.402,star,,45.580,1.0
1074,13759.933,7027.398,star,,46.267,1.0
1075,12941.061,7364.559,star,,38.069,1.0
1076,9169.018,4450.71,star,,14.679,1.0
1077,11844.572,3902.968,star,,37.736,1.0
1078,4701.85,3191.935,star,,28.297,1.0
1079,5717.648,2604.227,star,,29.336,1.0
1080,6987.539,11146.782,star,,20.175,1.0
1081,10349.237,10264.854,star,,24.510,1.0
1082,3220.901,6254.219,star,,21.937,1.0
1083,3436.439,10174.735,star,,28.823,1.0
1084,11448.438,10685.55,star,,35.520,1.0
1085,3117.242,6730.341,star,,22.117,1.0
1086,11219.969,6970.858,star,,20.916,1.0
1087,9322.261,3810.802,star,,20.866,1.0
1088,2243.923,3304.949,star,,44.108,1.0
1089,6800.516,11371.857,star,,22.568,1.0
1090,8518.864,12111.053,star,,31.450,1.0
1091,6844.998,11557.75,star,,24.378,1.0
1092,8439.683,2773.378,star,,26.915,1.0
1093,3846.78,9116.949,star,,19.513,1.0
1094,4512.917,10730.405,star,,25.153,1.0
1095,3976.455,9297.318,star,,19.331,1.0
1096,10082.477,3801.438,star,,25.405,1.0
1097,1181.848,6973.653,star,,41.243,1.0
1098,9452.483,833.767,star,,48.460,1.0
1099,1125.938,5992.293,star,,42.961,1.0
1100,3530.051,6083.001,star,,19.407,1.0
1101,10359.13,1503.826,star,,46.026,1.0
1102,9679.514,10019.43,star,,18.112,1.0
1103,6041.615,1210.329,star,,42.031,1.0
1104,4085.847,10184.324,star,,23.959,1.0
1105,11087.867,1948.256,star,,46.200,1.0
1106,1265.35,8741.579,star,,42.265,1.0
1107,5631.636,12355.323,star,,34.587,1.0
1108,10013.052,10689.887,star,,25.392,1.0
1109,8456.601,3020.936,star,,24.580,1.0
1110,10221.728,1540.802,star,,45.048,1.0
1111,7786.479,2866.431,star,,24.705,1.0
1112,8570.033,3226.585,star,,22.962,1.0
1113,1482.856,8998.51,star,,40.872,1.0
1114,9417.535,3897.224,star,,20.652,1.0
1115,5917.197,1810.422,star,,36.438,1.0
1116,12496.121,8529.281,star,,35.206,1.0
1117,12338.119,11649.964,star,,48.538,1.0
1118,9509.679,2033.655,star,,37.503,1.0
1119,4588.64,9799.742,star,,17.670,1.0
1120,3809.397,3277.614,star,,32.921,1.0
1121,11290.208,7470.345,star,,21.620,1.0
1122,5645.609,10598.293,star,,18.101,1.0
1123,8854.944,1572.446,star,,39.601,1.0
1124,11311.326,4166.882,star,,31.874,1.0
1125,10272.037,12691.996,star,,43.503,1.0
1126,3839.874,4402.023,star,,24.799,1.0
1127,3287.503,9730.531,star,,27.461,1.0
1128,3107.576,7333.376,star,,21.940,1.0
1129,5599.035,2571.651,star,,30.023,1.0
1130,2690.417,8928.936,star,,29.221,1.0
1131,6497.862,1140.767,star,,42.018,1.0
1132,1159.489,7818.412,star,,41.701,1.0
1133,8167.384,11794.534,star,,27.560,1.0
1134,3999.984,9927.361,star,,22.887,1.0
1135,12285.06,8639.228,star,,33.446,1.0
1136,7126.16,12240.158,star,,31.050,1.0
1137,9384.604,4148.022,star,,18.395,1.0
1138,2308.531,6547.788,star,,30.370,1.0
1139,1943.984,8918.562,star,,36.234,1.0
1140,6500.632,11278.176,star,,22.051,1.0
1141,8848.945,2136.096,star,,34.192,1.0
