src,dst
740,30267
741,18199
741,24708
741,29289
742,15123
742,17708
742,18768
742,29422
743,1026
743,7177
743,26517
743,33288
744,5328
744,15841
744,22672
744,31387
745,7933
745,8414
745,9786
745,11348
745,19709
746,17913
746,24442
746,27642
747,19188
747,21460
747,25641
747,27815
748,15960
748,21829
748,24824
749,12848
749,19773
749,27226
750,5456
750,11219
750,27493
750,31560
752,5155
752,17546
752,23216
752,23573
753,5364
753,12435
753,19531
753,20738
753,26581
754,891
754,14365
754,15931
754,25905
755,14000
755,26101
755,32931
756,11143
756,29426
756,30443
757,6150
757,8079
757,19683
757,26586
758,10575
758,16120
758,17696
758,19573
759,1347
759,18918
759,30890
759,30976
760,1494
760,26950
760,32173
761,1748
761,3673
761,24912
762,9505
762,9947
762,17480
763,10909
763,20662
763,23601
763,24757
764,2672
764,12536
764,24251
765,8989
765,15767
765,30008
766,18451
766,19987
766,29094
767,2928
767,5483
767,10744
767,19137
767,22272
767,28471
768,14729
768,14905
768,19367
769,5752
769,17504
769,31325
770,8317
770,11364
770,14508
770,16780
770,23504
771,21260
771,23150
771,27421
771,32925
771,33379
772,1083
772,9449
772,20668
772,29013
773,1959
773,6937
773,18371
773,21956
773,24308
774,7327
774,21495
774,26697
775,1098
775,11096
775,12259
775,24954
775,30049
776,974
776,3772
776,12513
776,20544
776,30745
777,2097
777,2180
777,30222
778,1039
778,9519
778,16112
778,18673
779,894
779,2377
779,28403
779,28869
780,15557
780,18830
780,19677
780,21791
781,1882
781,13117
781,18666
781,22650
782,3015
782,16039
782,21395
782,24169
783,1865
783,13792
783,14391
784,16133
784,20339
784,21000
784,32598
785,2577
785,21175
785,24353
785,32742
786,9964
786,10099
786,13378
787,22669
787,23119
787,24250
788,7266
788,9076
788,23372
789,12872
789,15522
789,25091
789,32855
790,5698
790,11315
790,13960
790,21695
791,1055
791,3422
791,4636
791,16914
792,13437
792,17552
792,21005
792,30064
793,1404
793,6691
793,29304
793,29605
794,12565
794,14790
794,28823
795,9240
795,16408
795,22179
795,32325
796,1216
796,22991
796,23270
797,1439
797,5864
797,7083
797,14719
797,24263
798,8676
798,22509
798,24767
798,25625
799,5704
799,19876
799,20280
799,22889
799,23543
799,25636
800,6566
800,12572
800,27304
800,29652
801,5198
801,30551
801,32962
802,1255
802,8514
802,10025
802,18807
802,21160
803,4609
803,9305
803,26941
803,29755
804,13902
804,19660
804,24392
804,28764
805,5282
805,7809
805,28082
806,21947
806,24434
806,24501
806,25410
807,3780
807,4974
807,6231
807,9373
807,17057
807,27163
808,5029
808,5779
808,25652
809,5213
809,11406
809,15641
809,15696
810,5165
810,16924
810,19701
812,3011
812,3433
812,6062
812,19853
812,32483
813,12529
813,13925
813,14010
813,26355
814,3240
814,15790
814,22400
815,13470
815,14247
815,15102
815,23287
816,2509
816,3336
816,30512
817,17600
817,21778
817,33068
818,9005
818,9101
818,10636
818,27607
819,7737
819,24763
820,2624
820,28173
821,6016
821,13793
821,19048
822,6516
822,23245
822,26626
822,33254
823,2715
823,4629
823,6909
823,16006
823,23453
823,24233
824,5230
824,10391
824,23320
825,12936
825,18500
825,21932
825,29424
826,3805
826,5855
826,21055
826,28357
827,4158
827,8466
827,8581
827,15957
828,7817
828,26007
828,28952
829,1971
829,12560
829,17004
830,6807
830,12202
830,14116
831,21942
831,22361
831,24696
832,9019
832,11888
833,3737
833,5092
833,10621
833,15685
833,28193
834,2313
834,3234
834,11032
834,20180
835,14045
835,19343
836,4527
836,7279
836,17806
836,21737
837,1283
837,19087
837,23856
837,30284
838,1503
838,10931
838,14217
838,16934
838,27734
839,4603
839,7552
839,13175
839,25490
840,11312
840,28923
840,33479
841,15438
841,22038
841,23384
842,10708
842,18723
842,22677
843,6425
843,10900
843,14633
843,23846
843,30364
844,10549
844,16899
844,32951
845,3390
845,15282
845,19985
846,2826
846,13622
846,30224
847,1395
847,7878
847,16650
847,32785
848,8434
848,29011
849,14599
849,17538
850,15377
850,22762
851,20691
851,21321
851,23129
851,29366
852,6514
852,20710
852,22940
852,30503
853,945
853,16092
853,21117
853,26360
854,16805
854,16858
854,19743
854,30433
855,14684
855,22841
855,23625
856,5437
856,10009
857,5242
857,9976
857,28290
857,29380
858,16375
858,19716
858,24428
859,2225
859,15514
859,26421
860,5433
860,24157
860,31979
861,11655
861,20194
861,25093
861,30819
861,33282
862,4857
862,19127
862,19568
862,21690
863,5341
863,7549
863,11031
863,14996
863,16381
863,18864
863,25442
864,2970
864,4693
864,29694
865,1837
865,5031
865,15670
866,2654
866,3123
866,18795
867,7169
867,8528
867,25852
868,6967
868,9211
868,18941
868,27624
869,1764
869,4690
869,7273
870,7437
870,16446
870,31018
870,32814
871,2875
871,4101
871,16900
871,33365
872,11443
872,29028
872,31994
873,16777
873,25021
873,25439
873,27370
873,27584
874,1103
874,5500
874,6564
874,11932
875,2268
875,15835
875,18912
876,4206
876,5777
876,17172
876,26638
876,31527
877,2426
877,10724
877,17179
877,19684
878,13074
878,23718
878,27941
878,31748
879,1979
879,9477
879,32984
880,15750
880,18751
880,32628
881,22718
881,26429
881,30792
882,1765
882,17198
882,22003
882,32496
883,14707
883,16674
883,18446
884,2531
884,22701
884,27602
884,32363
885,9527
885,14103
885,26778
886,3799
886,29829
886,30112
887,10314
887,14088
887,20669
887,25807
888,19277
888,19413
888,32445
889,3592
889,8355
889,10352
890,11988
890,14377
890,15617
890,19108
890,28533
891,14365
891,15931
891,25905
892,7746
892,8852
892,14445
892,27589
893,13642
893,18937
893,26390
894,2377
894,15886
894,20057
894,28869
895,6636
895,9577
895,27194
895,28862
896,12344
896,27169
896,31026
896,32611
897,1860
897,5865
897,13444
898,9633
898,14981
898,20102
899,12348
899,13124
899,22475
899,33295
900,1208
900,13775
900,26662
901,12772
901,22268
901,24383
902,5169
902,16659
902,30757
903,953
903,5750
903,17358
903,25750
903,32672
904,1124
904,2882
904,31869
905,7840
905,9712
905,15574
905,22558
906,17839
906,18104
906,21058
906,29760
906,33248
907,1161
907,3158
907,10723
907,18265
908,3522
908,4891
908,8208
908,21336
908,28402
909,7767
909,9831
909,12103
909,29547
910,9257
910,12570
910,15064
910,18226
911,6586
911,9424
911,22987
911,26533
912,4908
912,10094
912,11051
913,6013
913,12688
913,22221
913,24987
913,27099
914,21251
914,23461
914,26220
914,31350
915,5626
915,16363
915,19641
915,20693
915,25057
916,4859
916,7099
916,11156
916,12187
916,27870
917,10104
917,15483
917,17791
917,30851
918,17792
918,27544
919,23005
919,33425
920,5187
920,9618
920,28530
921,3768
921,7870
921,9880
921,27046
921,27277
922,12607
922,26485
922,26670
923,1150
923,25770
923,32964
924,7979
924,12646
924,29951
925,4849
925,5208
925,10457
925,21416
925,29361
926,12552
926,14080
926,25061
927,1136
927,3198
927,20767
928,3674
928,6897
928,20856
929,8423
929,10189
929,15653
929,26039
930,3418
930,7750
930,31849
931,4805
931,6341
931,7540
931,19295
931,21273
931,26610
931,32400
932,18368
932,22567
932,32817
933,10749
933,28958
933,31052
934,6493
934,6708
934,11938
934,11945
934,23612
934,24063
934,27305
935,2684
935,8705
935,22247
936,8857
936,12137
936,16382
936,20875
936,31882
937,8254
937,9714
937,17666
937,21685
937,24813
938,13335
938,26193
939,2113
939,13697
939,32412
940,2401
940,14202
940,22052
941,8627
941,18076
941,22058
942,10381
942,12443
942,16154
942,22639
943,2055
943,6146
943,15066
943,16726
943,32050
944,7380
944,9844
944,23392
944,30977
944,31806
945,21117
945,26360
946,1454
946,7912
946,18915
946,20686
947,1986
947,2858
947,3461
947,3930
947,17626
947,22311
948,5512
948,13228
948,17477
948,25285
949,3301
949,4289
949,13296
949,30658
950,14884
950,16418
950,18418
950,22242
951,1075
951,18800
951,22388
951,24106
952,1244
952,24433
952,26582
953,9190
953,11255
953,14293
953,32672
954,9960
954,14057
954,16023
954,28992
955,4784
955,12490
955,13544
955,30700
956,5591
956,12002
956,13526
956,31428
957,5200
957,18598
957,22203
957,31783
958,24734
958,25753
958,30187
959,4616
959,23069
959,30407
960,13214
960,13467
960,26035
961,2939
961,18647
961,33178
962,2779
962,7712
962,10376
962,23975
963,4757
963,6079
963,19522
963,26611
964,16035
964,22409
964,26727
965,10170
965,12222
965,14720
965,17849
965,28106
966,4187
966,9745
966,32975
967,1517
967,17353
967,23370
968,3879
968,24706
968,27221
969,2748
969,7353
969,27788
970,2872
970,4194
970,20884
970,26059
971,1788
971,12876
971,16864
971,19650
971,27183
971,31470
972,1489
972,3698
972,21621
972,24698
972,29629
973,14990
973,29760
973,33166
974,9783
974,12513
974,19157
974,20544
974,30745
975,6334
975,9182
975,9896
975,25188
976,10520
976,12237
976,28509
977,1297
977,1907
977,28954
978,7514
978,26018
979,3241
979,20214
979,21163
980,10097
980,11826
980,23699
980,30628
981,17045
981,23279
981,28665
982,10746
982,18749
982,22069
982,23423
984,8790
984,17102
984,28650
985,5165
985,6833
985,10043
985,13452
985,19701
985,28218
986,6899
986,12133
986,27225
987,8236
987,22678
987,24701
988,1260
988,1621
988,4345
988,25889
989,7931
989,8937
989,10753
989,10903
989,12654
989,13079
990,14600
990,24968
990,25644
991,7211
991,12694
991,21060
992,4342
992,23665
992,24314
992,29014
993,11859
993,18068
993,19076
994,7638
994,29965
994,32986
995,1690
995,18460
995,30367
996,6894
996,10872
996,18374
996,30971
997,7068
997,21002
997,25776
998,3576
998,5554
998,6984
998,11072
998,25155
999,11595
999,32843
1000,4614
1000,4756
1000,18018
1001,1656
1001,2135
1001,7748
1001,10175
1001,16461
1001,29472
1002,2617
1002,10917
1002,13215
1002,19648
1002,29575
1002,30758
1003,7455
1003,17564
1003,30901
1004,2552
1004,2831
1004,12889
1004,12917
1005,22354
1005,27058
1005,27268
1006,15413
1006,21542
1006,23179
1006,29381
1006,32009
1007,3640
1007,19111
1007,29313
1007,30362
1008,20685
1008,26364
1008,29771
1009,10486
1009,11431
1009,28813
1010,7673
1010,8463
1010,11221
1010,16568
1011,5721
1011,18243
1011,21689
1011,28780
1012,1078
1012,21912
1012,32109
1012,32881
1013,5035
1013,5083
1013,11767
1013,33270
1014,15319
1014,16114
1014,18928
1015,9359
1015,19187
1015,28013
1016,1870
1016,15432
1016,20255
1017,17589
1017,17794
1017,25607
1017,29507
1017,31485
1018,4826
1018,7178
1018,10304
1018,13829
1018,32054
1019,10960
1019,21624
1019,25138
1020,4325
1020,11039
1020,11705
1020,12858
1020,18428
1021,1087
1021,1114
1021,4647
1021,13247
1022,16881
1022,25645
1022,31980
1023,5977
1023,7472
1023,24117
1024,1262
1024,18393
1024,24951
1025,1594
1025,12870
1025,19389
1026,7735
1026,24309
1026,33288
1027,5906
1027,12698
1027,12947
1027,32935
1028,11730
1028,31282
1028,31907
1029,6554
1029,9201
1029,13581
1030,8223
1030,21787
1030,27535
1031,1034
1031,8072
1031,10945
1032,3832
1032,9717
1032,23694
1032,31294
1033,18390
1033,19819
1033,23063
1033,26742
1034,1739
1034,8072
1034,10119
1035,15541
1035,20347
1035,25384
1035,26504
1036,1088
1036,12819
1036,17226
1036,29630
1037,6956
1037,16883
1037,25036
1037,31664
1038,3470
1038,25832
1039,16112
1039,25864
1040,12853
1040,16690
1040,19243
1040,27809
1041,19753
1041,25517
1041,33018
1042,5950
1042,11832
1042,16755
1042,28048
1043,7696
1043,9321
1043,24279
1044,2114
1044,12184
1044,31900
1045,2835
1045,11744
1045,15721
1045,17447
1045,29657
1046,4203
1046,20776
1046,21680
1046,28090
1047,13632
1047,20245
1047,28450
1048,13321
1048,26687
1049,2392
1049,5425
1049,12614
1049,28807
1049,33122
1050,4427
1050,8684
1050,24978
1051,5395
1051,13734
1051,15745
1051,24722
1051,27953
1052,4258
1052,7639
1052,11001
1052,22573
1052,25406
1053,9799
1053,10873
1053,12090
1054,14187
1054,17635
1054,18058
1054,19945
1054,22812
1055,4636
1055,13001
1055,30855
1056,14888
1056,22858
1056,24385
1056,30958
1057,9208
1057,13098
1057,28506
1057,31234
1058,3792
1058,10004
1058,31782
1059,16751
1059,24018
1059,29238
1060,12867
1060,18712
1060,25033
1061,4433
1061,21573
1061,30001
1062,2432
1062,6014
1062,19922
1062,20543
1063,17209
1063,17596
1063,18005
1063,19896
1064,2563
1064,5216
1064,14441
1064,16213
1064,28803
1064,29303
1065,10351
1065,13701
1065,13984
1065,25707
1066,3623
1066,13493
1066,16767
1066,31932
1067,6833
1067,10043
1067,15045
1067,25638
1067,29806
1068,4053
1068,18645
1068,22842
1069,7288
1069,15405
1069,18705
1069,19368
1069,32331
1070,6582
1070,6945
1070,24606
1071,21066
1071,24834
1071,30148
1072,16421
1072,17024
1072,31363
1073,12368
1073,23906
1073,26819
1073,33243
1074,9408
1074,18294
1075,14363
1075,18095
1075,22388
1075,24869
1075,31164
1076,9405
1076,18037
1076,27895
1077,22652
1077,28359
1078,9914
1078,21912
1078,32109
1079,16190
1079,26163
1079,26525
1079,32903
1080,8642
1080,13101
1080,28451
1081,17456
1081,18525
1081,26769
1082,9760
1082,23350
1082,32845
1083,9937
1083,10310
1083,15337
1085,5521
1085,11403
1085,15676
1085,28852
1086,14822
1086,15928
1086,17204
1086,31150
1087,21411
1087,32192
1088,8638
1088,8811
1088,17226
1089,14603
1089,16856
1089,17746
1090,5409
1090,27718
1090,28020
1091,8349
1091,15796
1091,17220
1092,8929
1092,15402
1092,23122
1093,1233
1093,2345
1093,16039
1093,24169
1093,24333
1094,4686
1094,6217
1094,6232
1094,6722
1094,12088
1094,29390
1095,6707
1095,18842
1095,23867
1096,8380
1096,9754
1096,10931
1096,25161
1097,1623
1097,2990
1097,23272
1097,26587
1098,11096
1098,12259
1098,16483
1098,30049
1099,3253
1099,4926
1099,12530
1099,21200
1099,27336
1100,9887
1100,26361
1100,32814
1101,6356
1101,16608
1101,27404
1101,28114
1102,3125
1102,17043
1102,28458
1102,32676
1103,6564
1103,11932
1103,19456
1104,18717
1104,21004
1104,21190
1104,21894
1105,3822
1105,14335
1105,17787
1105,28170
1107,10746
1107,12872
1107,13803
1107,25304
1108,24579
1108,24867
1108,26703
1109,21407
1109,28934
1109,30047
1110,2366
1110,18884
1110,31850
1111,4409
1111,23793
1111,28367
1112,8017
1112,10130
1112,31681
1113,16461
1113,24317
1113,29472
1113,29801
1114,4647
1114,13247
1115,4301
1115,8752
1115,12911
1116,5164
1116,6349
1116,17638
1117,1797
1117,5484
1117,9181
1117,16950
1117,23184
1117,31739
1118,7854
1118,11460
1118,12387
1118,14115
1118,33494
1119,5979
1119,25061
1119,31904
1120,4913
1120,6563
1120,10450
1121,5935
1121,22856
1121,26863
1122,7672
1122,13681
1122,31275
1123,5146
1123,8247
1124,2882
1124,7838
1124,31869
1125,3117
1125,10277
1125,12359
1125,19936
1125,21598
1126,21881
1126,32195
1126,33351
1127,6528
1127,8653
1127,24842
1128,1963
1128,10334
1128,21720
1129,1171
1129,8689
1129,26389
1129,30925
1129,33005
1130,7460
1130,8554
1130,30795
1131,12044
1131,12757
1131,14765
1132,12467
1132,16220
1132,28332
1133,2342
1133,4945
1133,17647
1134,11195
1134,29564
1134,30336
1134,31703
1135,5845
1135,19125
1135,21763
1135,31867
1136,3198
1136,20767
1137,1766
1137,6675
1137,13356
1137,29672
1138,2844
1138,5405
1138,6265
1139,3818
1139,7856
1139,12548
1139,22269
1140,2894
1140,6517
1140,17103
1141,7281
1141,7750
1141,31849
1142,12233
1142,15044
1142,21220
1142,23166
1142,23493
1143,5403
1143,25552
1143,31841
1144,10078
1144,17705
1144,20136
1144,28163
1145,1249
1145,8059
1145,16469
1146,21655
1146,28662
1146,28691
1146,31651
1147,6661
1147,7788
1147,15150
1147,28437
1148,2580
1148,3410
1148,8334
1148,19288
1149,5525
1149,11618
1149,12604
1149,28552
1149,32367
1150,1632
1150,10152
1150,16811
1150,17372
1150,32964
1151,3369
1151,18416
1151,24543
1152,3278
1152,12244
1152,20649
1152,31471
1153,11552
1153,24724
1153,31589
1153,32153
1154,9690
1154,13122
1154,20485
1154,28648
1155,8104
1155,14134
1155,21662
1155,29985
1156,1771
1156,9248
1156,14642
1157,10238
1157,26770
1158,14579
1158,16303
1158,17001
1158,26760
1159,14976
1159,22627
1159,28441
1160,7717
1160,24416
1160,32927
1161,3158
1161,17476
1162,11828
1162,21920
1162,23318
1162,33334
1163,6787
1163,19257
1163,32035
1164,10297
1164,17622
1164,27122
1165,9888
1165,22123
1165,30078
1166,17037
1166,21951
1166,25516
1166,28714
1167,8657
1167,26952
1167,28588
1168,6659
1168,12328
1168,26204
1169,7588
1169,16181
1169,24778
1169,30117
1170,8198
1170,23753
1171,8689
1171,33005
1172,2278
1172,5110
1172,10331
1172,31417
1173,15608
1173,18742
1173,29720
1174,7591
1174,11566
1174,18131
1175,3394
1175,12947
1175,30805
1176,9736
1176,20264
1176,20972
1177,7543
1177,17923
1177,26634
1177,30611
1177,32910
1178,4079
1178,12776
1178,16611
1179,1629
1179,2096
1179,25741
1179,27096
1179,30226
1180,1679
1180,2548
1180,4608
1180,19068
1181,8578
1181,9232
1181,28492
1182,5926
1182,7476
1182,11373
1182,13395
1183,7881
1183,8173
1183,9031
1183,19539
1183,27588
1183,29482
1184,23645
1184,25321
1184,30803
1184,33421
1185,11640
1185,27942
1185,31491
1186,9524
1186,16915
1186,21588
1186,28108
1187,5801
1187,8078
1187,30582
1188,7814
1188,15787
1189,11715
1189,13485
1189,20934
1190,1638
1190,6209
1190,11841
1190,32592
1191,4911
1191,8651
1191,18070
1191,26753
1191,33289
1192,7977
1192,21174
1192,23992
1193,4891
1193,6814
1193,33272
1194,6926
1194,8871
1194,31095
1195,2375
1195,9153
1196,7866
1196,17892
1196,19031
1197,1312
1197,2008
1197,17113
1198,13333
1198,23546
1198,29469
1199,6114
1199,7302
1199,10975
1199,11298
1200,9353
1200,12045
1200,15511
1201,6051
1201,13744
1201,21933
1201,24265
1201,29710
1202,1259
1202,8605
1202,15700
1202,17472
1203,7218
1203,10998
1203,27361
1204,10407
1204,17525
1204,22595
1204,28760
1205,4862
1205,5749
1205,9988
1205,14872
1205,16492
1205,29080
1206,11410
1206,12809
1206,17484
1206,25640
1206,30444
1207,18469
1207,22795
1207,28054
1208,11387
1208,13775
1209,6266
1209,10560
1209,21557
1209,25058
1210,10524
1210,22330
1210,30867
1211,12211
1211,19486
1211,20139
1212,20199
1212,22162
1212,29537
1213,13403
1213,19327
1213,28226
1213,30632
1214,14415
1214,17718
1214,22468
1214,24418
1214,30764
1214,33057
1215,18553
1215,21071
1215,21544
1216,12750
1216,23396
1217,7919
1217,9104
1218,7712
1218,27346
1218,30535
1219,5726
1219,17517
1219,31577
1219,33143
1220,24925
1220,27907
1220,30604
1221,11298
1221,16523
1221,32739
1222,4880
1222,18128
1223,14369
1223,30481
1223,32245
1224,1640
1224,6167
1224,10976
1224,11284
1225,4018
1225,15677
1225,21428
1225,27067
1226,5224
1226,10689
1226,18666
1226,22650
1226,26290
1227,7694
1227,12830
1227,17085
1227,28072
1228,4148
1228,8113
1228,10014
1228,23942
1228,29000
1229,16686
1229,23073
1229,25337
1229,32688
1230,3213
1230,22702
1230,24747
1230,25117
1231,3592
1231,5065
1231,19007
1231,28755
1232,2179
1232,2682
1232,17157
1233,2710
1233,16039
1233,24333
1234,4001
1234,20739
1234,28984
1235,20305
1235,20310
1235,29631
1235,30661
1236,6472
1236,20386
1236,21421
1237,8220
1237,10806
1237,11614
1237,24282
1237,25022
1238,8448
1238,30538
1239,8083
1239,19271
1239,22119
1240,6473
